news_id,title,date,url
35824,Кредит на образование по льготной ставке — в поддержку поступающим и их родителям!,14 авг 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35824
35823,Команда педагогов «под ключ»: в школы и детский сад Петербурга отправятся работать 35 выпускников РГПУ им. А. И. Герцена,14 авг 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35823
35817,Специалисты Герценовского университета определили план развития нового культурно-просветительского пространства,13 авг 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35817
35803,Ректор Сергей Тарасов обозначил важные задачи по улучшению образовательной деятельности в Герценовском университете,12 авг 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35803
35802,Сергей Тарасов: Интерес иностранных студентов к Герценовскому университету растет,12 авг 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35802
35801,Совет обучающихся РГПУ им. А. И. Герцена подготовил навигатор для первокурсников,12 авг 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35801
35786,Ко Дню физкультурника на Агробиостанции РГПУ им. А. И. Герцена в Вырице открыли спортивную площадку,09 авг 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35786
35780,Ректор РГПУ им. А.И. Герцена Сергей Тарасов встретился с заместителем Председателя СК РФ Александром Клаусом,09 авг 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35780
35775,Поздравление ректора  РГПУ им. А. И. Герцена Сергея Тарасова  с 80-летием со дня окончания Ленинградской битвы,09 авг 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35775
35767,Герценовцы — лидеры по количеству участников в проекте «Флагманы образования»,08 авг 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35767
35739,Ректоры РГПУ им. А. И. Герцена и Таласского государственного университета обсудили перспективы сотрудничества,06 авг 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35739
35738,Предварительные итоги приемной кампании в Герценовском университете обсудили на рабочих совещаниях,05 авг 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35738
35735,Герценовский университет принял участие в информационной поддержке Всероссийского слёта юных туристов в Северной Осетии,05 авг 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35735
35710,Практика студентов-экологов РГПУ им. А. И. Герцена прошла на Белом море,02 авг 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35710
35705,Герценовцы стали победителями конкурса студенческих исследовательских работ по проблематике формирования толерантной среды в Санкт-Петербурге в 2024 году,02 авг 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35705
35711,Приём в Герценовский университет продолжается,31 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35711
35624,Герценовский пловец завоевал четыре золота в Финале Кубка России,31 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35624
35613,Герценовцы приняли участие в «Большой математической мастерской» в Новосибирске,31 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35613
35592,Студент Герценовского университета стал чемпионом России по баскетболу 3х3,30 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35592
35635,Герценовцы прошли практику на Сахалине,29 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35635
35584,Центр тестирования РГПУ им. А. И. Герцена показал свою работу,29 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35584
35583,Герценовцы стали участниками культурно-исторического маршрута «сПутник»,29 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35583
35582,Герценовский университет и Московский институт электронной техники укрепляют связи,29 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35582
35581,СНО Герценовского университета на XII Всероссийском съезде Советов молодых ученых и Студенческих научных обществ,29 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35581
35572,Герценовский университет поддерживает преподавание русского языка в школах Лаоса,27 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35572
35548,РГПУ им. А. И. Герцена принимает иностранных граждан,25 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35548
35547,Президент РГПУ им. А. И. Герцена Геннадий Бордовский и председатель Совета организации «Бессмертный полк Победы» Сергей Бородулин обсудили важность сохранения исторической памяти,25 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35547
35545,Концертный выезд в Детский хоспис Ленинградской области,25 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35545
35546,Студентка РГПУ им. А. И. Герцена завоевала призовые места на турнире «Maxima Masters»,24 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35546
35529,На ректорском совещании обсудили ход приёмной кампании,22 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35529
35528,РГПУ им. А. И. Герцена посетила делегация Шаньдунского университета физической культуры и спорта с деловым визитом,22 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35528
35525,В Историческом мультимедийном парке «Россия – моя история» чествовали победителей 65-й Международной математической олимпиады,21 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35525
35524,С Нарышкина бастиона прозвучал полуденный выстрел в честь 65-й Международной математической олимпиады,20 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35524
35523,В Герценовском университете обсудили создание нового культурно-просветительского пространства,19 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35523
35522,Студенты филологического факультета завершили практику в Центре «Альфа-Диалог»,19 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35522
35494,РГПУ им. А. И. Герцена стал площадкой для проведения 65-й Международной математической олимпиады,17 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35494
35466,Студенты Герценовского университета в финале «Абилимпикс» - 2024,17 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35466
35401,Рабочая неделя в Герценовском университете началась с ректорского совещания,15 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35401
35396,Поморские сказки рассказали студенты «Театральной мастерской» института философии человека,15 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35396
35391,Губернатор Ленинградской области Александр Дрозденко и ректор РГПУ им. А. И. Герцена Сергей Тарасов подписали соглашение о сотрудничестве,12 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35391
35385,Герценовцы стали победителями конкурса грантов,12 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35385
35384,"Российский научный фонд поддержал проект Герценовского университета, посвященный изучению способов глагольного действия",12 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35384
35381,Приёмная кампания в РГПУ им. А. И. Герцена в самом разгаре,12 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35381
35371,Повышенная стипендия за высокие баллы и достижения для первокурсников,12 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35371
35464,Живой памятник появился в Кронштадте,11 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35464
35366,Недельный марафон вручения дипломов с отличием выпускникам Герценовского университета подходит к концу!,11 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35366
35355,Дипломы с отличием вручены выпускникам института педагогики и института философии человека,10 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35355
35356,Выпускники института дефектологического образования и реабилитации и института физической культуры и спорта получили красные дипломы,10 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35356
35370,10 июля на 81-м году жизни скончалась Людмила Андреевна Матвеева,10 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35370
35297,Продолжается вручение дипломов лучшим выпускникам,09 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35297
35290,В Герценовском университете продолжается вручение выпускникам дипломов с отличием,09 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35290
35229,Герценовский университет и Санкт-Петербургская федерация флаинг диска стали партнёрами,08 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35229
35228,Приём абитуриентов — в центре внимания,08 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35228
35218,"Поздравление ректора РГПУ им. А. И. Герцена Сергея Тарасова с Днём семьи, любви и верности!",08 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35218
35242,«Сказку Арктики» представили на этнофестивале сотрудники института народов Севера,06 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35242
35219,Герценовский университет посетили представители компаний Китайской Народной Республики,05 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35219
35217,Президент РГПУ им. А. И. Герцена Геннадий Бордовский поздравил выпускников института детства и института физики,05 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35217
35216,Состоялось заседание Правления Ассоциации развития педагогического образования,05 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35216
35214,"Выпускникам факультета географии, института психологии, факультета химии и института народов Севера РГПУ им. А. И. Герцена вручили красные дипломы",05 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35214
35211,Поздравляем выпускников с окончанием Герценовского университета,05 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35211
35208,Студенты института русского языка как иностранного получили дипломы об окончании РГПУ им. А. И. Герцена,04 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35208
35465,Наши волонтёры побывали на праздновании 80-й годовщины освобождения Республики Беларусь,03 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35465
35199,Герценовцы приняли участие в первом Всероссийском форуме «Непрерывное образование в России: сотрудничество государства и бизнеса» на территории ВДНХ в Москве,03 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35199
35176,В Герценовском университете состоялась торжественная церемония награждения участников проекта «Команда школьных педагогов под ключ — 2024»,02 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35176
35155,Студентка РГПУ им. А. И. Герцена стала участницей проекта «Донбасс — Петербург: кадровый резерв»,02 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35155
35154,"Делегация РГПУ им А. И. Герцена посетила международную конференцию «Functional Chalcogenides: Physics, Technology, Applications» в Зеленограде",02 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35154
35135,Студенты-культурологи Герценовского университета провели экскурсии по Санкт-Петербургу для гостей праздника «Алые паруса»,01 июл 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35135
35147,Женская сборная РГПУ им. А. И. Герцена по футболу 7х7 стала бронзовым призёром Санкт-Петербургских студенческих соревнований,30 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35147
35137,В Герценовском университете прошла II Всероссийская конференция организаторов Федеральной олимпиады школьников по родным языкам и литературам народов России,29 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35137
35138,В РГПУ им. А. И. Герцена состоялась встреча проректора Романа Соколова с заместителями директоров и деканов по участию в проекте «Голос Поколения. Преподаватели»,28 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35138
35119,В РГПУ им. А. И. Герцена вручили дипломы выпускникам Санкт-Петербургской высшей школы перевода,28 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35119
35080,На Петербургском международном юридическом форуме обсудили обновление учебных программ по обществознанию,27 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35080
35081,"В Герценовском университете презентовали сборник научных статей, посвящённый развитию сети кластеров психолого-педагогической направленности",27 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35081
35055,Министр просвещения Сергей Кравцов и губернатор Александр Беглов побывали в новом кластере на базе Некрасовского колледжа,27 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35055
35050,Выпускники Санкт-Петербургской высшей школы перевода РГПУ им. А. И. Герцена продемонстрировали высокий уровень подготовки,27 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35050
34995,Ректор Герценовского университета Сергей Тарасов получил благодарность губернатора Санкт-Петербурга,26 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34995
35003,Исполнительный директор филиала РГПУ им. А. И. Герцена в г. Ташкенте Кахрамон Олимов обсудил с коллегами перспективы развития,26 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35003
35000,Герценовский университет посетили представители Южно-Китайского педагогического университета,26 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35000
34991,Впервые в Герценовском университете прошел День открытых дверей для желающих поступать в аспирантуру,26 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34991
34986,РГПУ им. А. И. Герцена вошел в национальный рейтинг вузов «Интерфакс»,26 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34986
34972,Студенты-герценовцы в городском проекте «Наследие окраин» создали телеграм-новеллу об усадьбе Знаменка,26 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34972
34958,РГПУ им. А. И. Герцена в ТОП-100 лучших вузов России,25 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34958
34992,В Герценовском университете прошла XIV научно-практическая конференция «Организация опытно-экспериментальной работы школ в контексте новых вызовов времени»,24 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34992
34953,Студентка РГПУ им. А. И. Герцена Александра Овчинникова в числе лучших выпускников петербургских вузов,24 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34953
34949,Поздравление Д.С. Голощекина с получением ордена «За заслуги перед Отечеством» от ректора Герценовского университета,24 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34949
34882,Новая неделя в РГПУ им. А. И. Герцена началась с церемонии поднятия флага,24 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34882
34844,Профессор Герценовского университета Давид Голощекин награжден орденом «За заслуги перед Отечеством»,24 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34844
35243,Спектакль мастерской Марии Лавровой завоевал Гран-при театрального фестиваля «АПАРТ»,21 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=35243
34973,Герценовцы приняли участие в акции «Остановка «Подвиг» в рамках Дня памяти и скорби,21 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34973
34975,В Герценовском университете прошла презентация альманаха «Поле битвы. Русские поэты о войне и мире»,20 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34975
34790,Подписано соглашение о сотрудничестве между РГПУ им. А. И. Герцена и МПГУ,20 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34790
34788,Для петербургских школьников прошло профориентационное мероприятие в Точке кипения РГПУ им. А. И. Герцена,20 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34788
34763,Герценовский университет на 100% готов к началу новой приёмной кампании,19 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34763
34754,В РГПУ им. А. И. Герцена начала работу Международная конференция «Философия и образование: вызовы — перспективы — прогнозы»,19 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34754
34743,"Роман Соколов: «Феномен Александра Невского касается не только церковной истории, но и истории России в целом»",19 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34743
34751,Представители компаний-партнёров технопарка посетили РГПУ им. А. И. Герцена,18 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34751
34705,Представители Цзянсийского университета финансов и экономики посетили РГПУ им. А. И. Герцена,17 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34705
34682,Новая рабочая неделя в Герценовском университете по традиции началась с поднятия флага РФ,17 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34682
34660,Сборная РГПУ им. А. И. Герцена по академической гребле заняла третье место на Чемпионате вузов Санкт-Петербурга,17 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34660
34686,Герценовский вокальный ансамбль иностранных студентов «От сердца к сердцу» принял участие в «Добровидении»,15 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34686
34702,Артисты герценовского Студенческого дворца культуры поздравили выпускников ВКА им. А. Ф. Можайского,14 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34702
34701,РГПУ им. А. И. Герцена вошел в мировой рейтинг университетов Times Higher Education University Impact Rankings 2024,14 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34701
34683,Делегация Шаньдунского педагогического университета (КНР) посетила РГПУ им. А. И. Герцена,14 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34683
34659,Выпускники кафедры хореографического искусства представили свои дипломные работы,14 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34659
34651,Научно-образовательный путь: опыт работы студенческих научных объединений РГПУ им. А. И. Герцена и Государственного университета просвещения,14 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34651
34649,В РГПУ им. А. И. Герцена начал свою работу центр «Герц#ProСвет»,14 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34649
34646,Заведующий кафедрой зоологии и генетики Российского государственного педагогического университета им. А. И. Герцена Геннадий Атаев получил государственную награду из рук губернатора Санкт-Петербурга,14 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34646
34620,РГПУ им. А. И. Герцена принимает делегацию из Государственного университета просвещения,14 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34620
34648,Герценовский университет защитил проект программы «Кампус 2.0: новые горизонты образовательного пространства и регионального развития»,13 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34648
34613,Студентка РГПУ им. А. И. Герцена стала чемпионкой Всероссийских соревнований «Кубок АКР»,13 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34613
34601,Дмитрий Васильев: «Будущим зенитовцам советую хорошо учиться»,13 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34601
34597,Герценовцы отметили День России праздничным концертом,11 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34597
34594,При участии РГПУ им. А. И. Герцена проходят «Донецкие смены»,11 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34594
34590,Поздравляем с Днём России!,11 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34590
34580,Отец Киприан вместе с герценовцами принял участие в обсуждении вопросов поддержки детей и семей участников СВО,10 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34580
34577,Поздравляем Д.С. Голощекина с Юбилеем!,10 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34577
34576,Первый набор программы повышения квалификации для госпитальных педагогов получил дипломы в Ташкентском филиале РГПУ им. А. И. Герцена,10 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34576
34570,В канун Дня России в Герценовском университете прошла церемония поднятия флага,10 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34570
34616,Герценовские спортсменки завоевали второе место на Чемпионате по пляжному волейболу среди вузов,09 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34616
34568,Вопросы российско-пакистанского образовательного сотрудничества обсудили в РГПУ им. А. И. Герцена в рамках ПМЭФ 2024,07 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34568
34556,Санкт-Петербургская высшая школа перевода принимает участие в работе круглого стола в Российском доме науки и культуры в Париже,07 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34556
34555,РГПУ им. А. И. Герцена посетили преподаватели и студенты НГПУ,07 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34555
34704,Представители факультета географии РГПУ им. А. И. Герцена получили благодарности от губернатора Санкт-Петербурга,06 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34704
34541,В РГПУ им. А. И. Герцена состоялся круглый стол «Опыт организации деятельности вуза по продвижению в рейтинге QS»,06 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34541
34538,РГПУ им. А. И. Герцена посетил с рабочим визитом гроссмейстер Сергей Карякин,06 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34538
34525,Юбилей Пушкина на филфаке: студенты и преподаватель создали уникальный сборник научных статей,06 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34525
34522,Герценовский университет в числе победителей Всероссийского конкурса молодёжных проектов,06 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34522
34515,Герценовский университет посетила делегация Ташкентского филиала,06 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34515
34514,Сборная Герценовского университета впервые выиграла золото Большой Московской регаты среди студентов,06 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34514
34513,"«Привет, поэт!»: в РГПУ им. А. И. Герцена открылась выставка к 225-летию А. С. Пушкина и 100-летию детского журнала «Мурзилка»",06 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34513
34511,К юбилею поэта: пушкинские экспонаты в музее РГПУ им. А. И. Герцена,06 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34511
34508,Санкт-Петербургская высшая школа перевода проводит семинар для переводчиков с русского языка в Штаб-квартире ЮНЕСКО,06 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34508
34501,Герценовский университет в глобальном рейтинге лучших мировых университетов QS World University Rankings 2025,06 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34501
34489,Будущие сурдопедагоги рассказали о своих проектах,05 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34489
34479,Герценовцы встретились с представителями Федерации городошного спорта Ленинградской области,05 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34479
34477,Победители международного конкурса сочинений «Память Ленинградской блокады» посетили Санкт-Петербург,05 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34477
34488,«Команда школьных педагогов под ключ» защитила итоговые проекты,04 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34488
34473,В Герценовском университете состоялось открытие выставки конкурса анатомического рисунка,04 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34473
34446,Герценовцы стали общественными и онлайн-наблюдателями за проведением ЕГЭ,04 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34446
34439,РГПУ им. А. И. Герцена на Универсиаде 2024 по шахматам — двойное чемпионство и присвоение студентке спортивного звания ФИДЕ,04 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34439
34497,Герценовский университет посетила Заслуженный учитель РФ Нина Ерюхина,03 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34497
34417,Конференция «Развитие детского движения в современной России» прошла в институте детства РГПУ им. А. И. Герцена,03 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34417
34411,Первая летняя рабочая неделя в Герценовском университете началась с церемонии поднятия флага Российской Федерации,03 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34411
34397,Обучающиеся и сотрудники РГПУ им. А. И. Герцена вновь представили наш вуз на выставке «Россия» в Москве,03 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34397
34503,Герценовский хор встретился с женским хоровым коллективом из Китая,01 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34503
34434,В День защиты детей герценовские артисты и волонтеры посетили детский хоспис в Токсово,01 июн 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34434
34437,В Точке кипения РГПУ им. А. И. Герцена обсудили традиционные семейные ценности,31 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34437
34396,Участники проекта «Команды школьных педагогов под ключ» защищают итоговые проекты,31 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34396
34390,Завершается работа Третьего Международного Межотраслевого Форума по культуре обеспечения безопасности,31 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34390
34382,В Колонном зале РГПУ им. А. И. Герцена прошёл «Пушкинский фестиваль»,31 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34382
34381,Студенты Герценовского университета стали обладателями золотых сертификатов ФИЭБ,31 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34381
34380,В Санкт-Петербурге наградили победителей конкурса «Педагогических достижений»,31 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34380
34391,Ученый совет обсудил вопросы технического и интеллектуального будущего РГПУ им. А. И. Герцена,30 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34391
34375,Партнером Герценовского университета стало Министерство образования и молодежной политики Свердловской области,30 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34375
34365,Санкт-Петербургская высшая школа перевода Герценовского университета участвует в Постоянной международной конференции университетских переводческих программ,30 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34365
34372,РГПУ им. А. И. Герцена принял участие в расширенном заседании оперативного штаба суперсервиса «Поступление в вуз онлайн»,29 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34372
34367,Студенты РГПУ им. А. И. Герцена узнали о перспективах трудоустройства в образовательные организации Санкт-Петербурга и Ленинградской области,29 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34367
34360,Преподаватели Герценовского университета удостоены премий правительства Санкт-Петербурга,29 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34360
34344,Герценовцы — лидеры секций главного библиотечного форума года,29 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34344
34315,Светлана Агапитова стала участником семинара в РГПУ им. А. И. Герцена,29 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34315
34314,В ходе визита президента РФ Владимира Путина в Республику Узбекистан был высоко оценен проект «Класс!» («Зўр!»),29 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34314
34313,В Герценовском университете начал работу Третий Международный Межотраслевой Форум по культуре обеспечения безопасности,28 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34313
34285,В РГПУ им. А. И. Герцена прошёл семинар-совещание по вопросу организации тестирования иностранных граждан,28 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34285
34283,Профессору РГПУ им. А. И. Герцена Давиду Голощёкину вручили знак «Почетный гражданин Санкт‑Петербурга»,28 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34283
34310,Студенты института детства РГПУ им. А. И. Герцена научились пользоваться огнетушителями,27 мая 2024,https://www.herzen.spb.ru/news-events/news/?ELEMENT_ID=34310
